cycle,parsed_valid,parsed_type,order_ref,side,shares,price,timestamp,stock_symbol,match_id
62788,1,0x5,0xfc70223f3a13b483,0x1,0x146b,0xbd4bf,0xc78b9acf642,0x5442445020202020,0x69caede6c7a45c5
62815,1,0x4,0xb376e9675996c3ac,,0x70645,0x6be9,,,
62838,1,0x1,0xf76a229fdb5e1471,,0xa89c7,,,,
62868,1,0x3,0x994e25a195044831,,0x283e6,,0x476b1dd6d810,,0xfa18b23060203694
62877,1,0x2,0x32bdeb7db3c8c2ea,,,,,,
62913,1,0x0,0x4a2e43201683f82,0x1,0x53ea0,0x674bc,,,
62953,1,0x5,0xccaba3e33ba02162,0x0,0x1353,0x7baed,0x2c95cdd761b8,0x4c554a2020202020,0x3bed024d08d21ca
62980,1,0x4,0x4ffb47166b3e88db,,0xc2c8f,0x441e2,,,
63010,1,0x3,0x1cb398588b8376d5,,0xa58ae,,0x2762b9bf36ca,,0xf56b531468fce88e
63033,1,0x1,0xb2d11442a42a43df,,0x9808e,,,,
63042,1,0x2,0x3c19648648fae33d,,,,,,
63078,1,0x0,0x81a4d430c8c6d60e,0x1,0x995e5,0xaddbb,,,
63118,1,0x5,0xa8548cf8eda64c28,0x0,0x17e4,0xa39a3,0x8d6b0c342ed7,0x4f59534e45202020,0x55f579d096fb8d12
63148,1,0x3,0xe932ddda0399fc8f,,0x4e6e9,,0xee95fee71352,,0xc68657d6875b356e
63171,1,0x1,0xf8a442db669b0f67,,0xf3861,,,,
63198,1,0x4,0xc020d65b87c3e829,,0xcd4ac,0x454b9,,,
63207,1,0x2,0x442f32b577c018da,,,,,,
63243,1,0x0,0x60de845936a74723,0x0,0xcb3ad,0xaccfd,,,
63283,1,0x5,0x1eab60bc88302aee,0x0,0x1317,0x7162a,0xa3bd9fed6f0,0x5557505820202020,0x5f2eb5926e8a8ed2
63313,1,0x3,0xe213b08026808f4f,,0x1d4ba,,0xf638059427ab,,0x5d8f49162324d4b9
63340,1,0x4,0x50b7a6b6487d6e73,,0xdd490,0x499bd,,,
63363,1,0x1,0x49a7a7590c0ada33,,0x70708,,,,
63372,1,0x2,0xe324e79cbe22735f,,,,,,
63395,1,0x1,0xdf7c76b780aea6e0,,0xc6683,,,,
63431,1,0x0,0xb9bdcd38819e2c55,0x1,0x2f2a2,0x8482d,,,
63458,1,0x4,0x4d20c6de96ca7610,,0x6f0ba,0x76ebd,,,
63488,1,0x3,0xbb7b6cb7ab3097b6,,0x9a410,,0x9bfe3d718b4d,,0xacc1281d95f44d7f
63528,1,0x5,0x73f6229ea618290e,0x1,0x1cbf,0x557db,0xb6c4758f85c,0x4f53594c53542020,0xa5f2683acdffc6e9
63537,1,0x2,0x73e0848c690965a6,,,,,,
63560,1,0x1,0x7cb0dc75be2391c7,,0x53c0b,,,,
63596,1,0x0,0xe983eb2f9d044e67,0x0,0x89597,0xb9575,,,
63623,1,0x4,0xe78cc993c485d905,,0xa4c81,0x28d8e,,,
63663,1,0x5,0x5fed69fe78a8e7ba,0x1,0x24a9,0x937b6,0x742a3308d307,0x4d4d532020202020,0x964ccb26a0cbf6d9
63693,1,0x3,0x76abe7d629ccf1e,,0xd1662,,0xf9dfcd80effa,,0xa7d9b8a7b3810dd6
63702,1,0x2,0x13699b04ca72c7f7,,,,,,
63725,1,0x1,0xd6466efbf3f8eccb,,0x90720,,,,
63761,1,0x0,0x8eeac64dd91a2658,0x0,0x9cd75,0xe5355,,,
63791,1,0x3,0x50202a8ca2595e55,,0x68090,,0xcb0908ee19b6,,0xc73062976697462c
63818,1,0x4,0x6274092ef9f98877,,0xc6cd7,0x29ae1,,,
63858,1,0x5,0x243b728fe6adbdb4,0x1,0xd7d,0x2d09f,0x45da791132f8,0x444e5a4a554c2020,0xeae77a9128157e6c
63867,1,0x2,0x5c40ab84f3b08a53,,,,,,
63890,1,0x1,0xfb1ecb5f45bd92b,,0x842c8,,,,
63926,1,0x0,0x68f161f62e6ab085,0x0,0xb00b2,0xef51a,,,
63956,1,0x3,0x792d389d33b2d521,,0x60d0d,,0xb0daa54e4a3f,,0xac80e308d15f7b26
63996,1,0x5,0x1d5c50de3f6e5a8c,0x0,0x100b,0xde1de,0x4993ba2c6084,0x4f48565754202020,0x2a9f54df737b89cc
64023,1,0x4,0x67b080a6f52186b3,,0x4bcb5,0x575f3,,,
64032,1,0x2,0xdc0af18bad678cb7,,,,,,
64055,1,0x1,0xd5e41cef293c57a,,0x33e5,,,,
64091,1,0x0,0x92dc9361d5009868,0x1,0xc5671,0x7a835,,,
64131,1,0x5,0xa6827a23a48eef8f,0x0,0x1399,0xbba0f,0x79027abe9903,0x50434e4f20202020,0xce91ab75c50f1404
64158,1,0x4,0x9e1cd2596e7bc974,,0xeca68,0x1fa0c,,,
64188,1,0x3,0xc5df865a4c5a60a1,,0xcd38b,,0xa0398a7d3fd3,,0x2e11399260050d3c
64197,1,0x2,0x78f560c69e5364a4,,,,,,
64220,1,0x1,0xd9cd79d1f5c12c7e,,0x5e90f,,,,
64256,1,0x0,0x6c5967ad29d00788,0x0,0x6ab7d,0x8747f,,,
64296,1,0x5,0xcf4e54799b38789a,0x0,0x1699,0x4106,0xafa90eae6224,0x534f534e20202020,0x3df0783708425981
64326,1,0x3,0xdcdf8e18f353bdea,,0x3d0bf,,0x3f9e0944d2cb,,0x2dbfca1ab7fc855
64353,1,0x4,0xe65d361b8a3bf9c6,,0x462a8,0x6056,,,
64362,1,0x2,0x9d40a0ffb86be44e,,,,,,
64385,1,0x1,0xc879db308117d986,,0x734ab,,,,
64412,1,0x4,0x742382f712f3728a,,0x80c59,0x6a051,,,
64448,1,0x0,0x7b2305978f1f2e3f,0x1,0x729cd,0x4ea80,,,
64478,1,0x3,0xbd73a2418ce161a3,,0x65825,,0xe0c8a5c5f04d,,0x678d6273c23aa366
64518,1,0x5,0x4b9f4c02786212a3,0x0,0x1668,0x1da9f,0xa28d29d25502,0x4742584b20202020,0x87cdac0c78baea5a
64527,1,0x2,0x621f923b92e98d98,,,,,,
64550,1,0x1,0xbb628ca8f27fae93,,0x74a9a,,,,
64577,1,0x4,0x34ce8d1283862f0e,,0xa4923,0x4e6b2,,,
64613,1,0x0,0x83329420ddf62423,0x0,0x83bbc,0xeacfe,,,
64653,1,0x5,0x646b07126b1446b3,0x0,0x204a,0x349a7,0x59035fd5ccf2,0x4854472020202020,0xb0b3756f3c32b012
64683,1,0x3,0xd5dcd18a300e1427,,0xaec00,,0xc857c2838f7f,,0xfd75d969434e83a2
64692,1,0x2,0xce6b75d35d21c405,,,,,,
64715,1,0x1,0xa0f8d290f30cdeaf,,0x6ac5e,,,,
64742,1,0x4,0x782e08edd1201988,,0x3b114,0x3927c,,,
64772,1,0x3,0xe7b58faff12e6d22,,0x50d30,,0xf13d47b415da,,0x940760b8241ba984
64808,1,0x0,0x4680a8d2dcd5c3a2,0x0,0x68368,0xcf0e0,,,
64848,1,0x5,0x5d791c28bb113a35,0x0,0x56,0xed8f4,0x204539227c9f,0x4a58494d5a512020,0x9013e9df1ced6c8d
64857,1,0x2,0xe87a529f5cb101be,,,,,,
64880,1,0x1,0xc69dfe673f679f1e,,0x5851a,,,,
64907,1,0x4,0xdc784d008816c336,,0x9a62a,0x4e01a,,,
64937,1,0x3,0x1ae151306a196b1c,,0xa2b06,,0xfa63ccd75eaa,,0x99bb060a6defe7e9
64977,1,0x5,0x1d2f2cf38e3a42c7,0x0,0x13e8,0x804eb,0x46f7ea85e7c,0x514f534620202020,0xe063da56e054fc92
65013,1,0x0,0xae5291709a904e27,0x1,0x579d7,0x58d97,,,
65022,1,0x2,0xf7f0e8aa715e6c12,,,,,,
65045,1,0x1,0x17a58c169d6b0df2,,0x44f35,,,,
65072,1,0x4,0x83abcecd3e441154,,0xe953a,0x21686,,,
65112,1,0x5,0xa9303103688e66e9,0x0,0x20b2,0x95158,0xb78b8f9102c4,0x524e4c4d20202020,0xdb92a35e13482498
65148,1,0x0,0x9540fc7274d49250,0x0,0x2d9bd,0xbb3f6,,,
65178,1,0x3,0x7377644021829306,,0x75fb0,,0xa027f5efd0b0,,0xde87b0b3dd330d5
65187,1,0x2,0x10d26872921f807,,,,,,
65210,1,0x1,0xfab7ec4972bafcfb,,0x855a4,,,,
65237,1,0x4,0x120ef0b810aa09e4,,0xb6fd4,0x463f1,,,
65277,1,0x5,0xb30c77448ea2c9d0,0x1,0x1a23,0xbb86d,0xc47076ede329,0x4f52425155512020,0xd5568f0b0560b90b
65307,1,0x3,0xa14e7e0ba1c098da,,0x2b039,,0xe8a26431d00b,,0x27c6525db7c7fd8f
65343,1,0x0,0x726272f4e500b2f4,0x1,0x8f5ba,0xde456,,,
65352,1,0x2,0x485419347d692d4c,,,,,,
65375,1,0x1,0x5e93687a8a49a3ac,,0x6bb63,,,,
65405,1,0x3,0xae33942f9c3aab22,,0xbad42,,0x6f57b4bda2a4,,0x30593d7dc1031b60
65441,1,0x0,0xdbab7aa53269e150,0x0,0x558a,0xace,,,
65468,1,0x4,0x9f82fb292ed74361,,0x18103,0x78fc0,,,
65508,1,0x5,0x6d6bc7a749ac1299,0x0,0x2084,0xcf8f4,0xd9aa2566cc66,0x464b465020202020,0xc654abc96d306001
65517,1,0x2,0x7fae7fdd964cf20d,,,,,,
65540,1,0x1,0x612fcaf24e177bc6,,0x682b0,,,,
65570,1,0x3,0xc68c3938f090f5db,,0x2e4fc,,0xa3b4f0015766,,0x74905bd08ca874bb
65606,1,0x0,0x511ca3947139e31d,0x0,0x1ae47,0xacaa1,,,
65646,1,0x5,0x16f1a1a1a27a88b9,0x0,0x17f9,0xcbf99,0x351e8314ddf3,0x4659422020202020,0x8b82d50923b6f676
65673,1,0x4,0x97aa57edac864e44,,0x6f9c2,0x408c4,,,
65682,1,0x2,0xdfe13a979b4f1afa,,,,,,
65705,1,0x1,0x47db23328c8a12ea,,0x76047,,,,
65735,1,0x3,0x90bcf75cc1ba752e,,0x5e8d4,,0xf1c113903ac8,,0x38976ccf61c88071
65762,1,0x4,0x56bb139e44e9d058,,0xe5713,0x177e3,,,
65798,1,0x0,0x53bc44b512e215fe,0x1,0x40935,0x54379,,,
65838,1,0x5,0xddc2f8dabdc0d028,0x1,0x88c,0xb27ef,0x8fff54dd3f1d,0x4b53452020202020,0x19a4aac2b53adc55
65847,1,0x2,0x129abb671a48c5b5,,,,,,
65870,1,0x1,0x44c02da223b994f3,,0x2855c,,,,
65900,1,0x3,0x7d3a02a214d6481b,,0xe5003,,0x465dc5e4dba9,,0xfe0c895b7e379f41
65927,1,0x4,0x77dd8d2a339c6364,,0x953a9,0xe4cc,,,
65967,1,0x5,0x98f09e31d02bc2f7,0x1,0x182b,0x5cb83,0x743961e4cf8a,0x47544a5251202020,0x609bc871061f5506
66003,1,0x0,0x13b557a4fcbf828,0x0,0x1ce6f,0xc1aa2,,,
66012,1,0x2,0xd599e3f1c6955dab,,,,,,
66035,1,0x1,0x2dcc72d7e11f4ee1,,0xe33e8,,,,
66065,1,0x3,0x3353850e8c405d03,,0x9caa8,,0x5e5741ceebae,,0xe12739512539b3b7
66105,1,0x5,0x8d058e0865eb3c91,0x0,0x23c,0x6e0f4,0x12148879601f,0x4151415354202020,0xa51c095da9e25a5
66141,1,0x0,0x3c3c74102bd006be,0x0,0xc6160,0xdd54,,,
66168,1,0x4,0x8133a6cc108868f1,,0x71882,0x45710,,,
66177,1,0x2,0xfdf22bc44377422c,,,,,,
66200,1,0x1,0x2550c2b5d997fd83,,0xa3d4d,,,,
66230,1,0x3,0xf278b70d656bfe52,,0x7d0ba,,0xaeb7857aae41,,0x64bf07cf86c04406
66270,1,0x5,0xf7a40762f555427a,0x1,0xcd3,0xa74cc,0x98ab1658a53d,0x4e56424d50202020,0xb25d878fe484f37a
66297,1,0x4,0x92ed62c0c87798ac,,0xf1b49,0xffa1,,,
66333,1,0x0,0x66e953b02d9dba64,0x0,0x83d41,0x346c6,,,
66342,1,0x2,0x3cfdf2d602be8226,,,,,,
66365,1,0x1,0xf6f4a896af4d2238,,0x36794,,,,
66405,1,0x5,0xfa3c74bb28334dfb,0x1,0x1e53,0x2fee0,0x5c9782b1bbba,0x544a505241202020,0x309b8fdaf89f7421
66441,1,0x0,0x8a81daac7c6b564,0x0,0x75cba,0xa081,,,
66468,1,0x4,0x511f7a53793b9d06,,0xd1b66,0x5af74,,,
66498,1,0x3,0xc371f8eda54624a1,,0xe3c61,,0x5e8411e1ad0b,,0xcdf5d657ac7a082
66507,1,0x2,0xcf21bed98ae15c5e,,,,,,
66530,1,0x1,0x682d9e0b84f9f963,,0xb7da7,,,,
66570,1,0x5,0x59f4bc3584a040e8,0x1,0x2237,0x1ca44,0x3d7460907e31,0x5449414752422020,0x34dfa068d568378d
66606,1,0x0,0x278c1a990537726a,0x0,0x7a819,0xb55b4,,,
66636,1,0x3,0xd8595a2417c54f70,,0x1921f,,0x9078b225dea8,,0x3fcc61de499d36fe
66663,1,0x4,0x2631b4599d752283,,0x34a0e,0x1b916,,,
66672,1,0x2,0x4e7a49f0f22f71f9,,,,,,
66695,1,0x1,0x45ca69bf9458c2f0,,0x71f7a,,,,
66735,1,0x5,0x57d206c48ee4f6e8,0x0,0x1862,0x10e7e,0xe7e801d4f487,0x5655484542552020,0xbde14f26d6356e52
66762,1,0x4,0xdc519908354fb0d1,,0x7f56e,0x4a9ce,,,
66798,1,0x0,0x6b12a3df172b2615,0x1,0xa7f41,0x4ee7c,,,
66828,1,0x3,0x19186b3337beecd1,,0x5ea1e,,0x29341beca12d,,0xcaed3949532ab743
66837,1,0x2,0xed70a7281ed731e0,,,,,,
66860,1,0x1,0xc9f4e4569e8e2c80,,0x2ddf,,,,
66900,1,0x5,0x20ba6ce83c2f48cd,0x0,0x13b3,0x7d8d,0xac6bc40f56af,0x50514e4120202020,0xcb7bab5ae455a8b
66927,1,0x4,0x3a577e4849b78f67,,0xb0d2b,0x19052,,,
66957,1,0x3,0x3d591167a8dc2ec5,,0x2a68c,,0xad5eeca188e6,,0x54257eabfafc5bd2
66993,1,0x0,0xc9017fc94f6c206f,0x0,0xbc629,0x48e70,,,
67002,1,0x2,0x707879a0ea2cd5e2,,,,,,
67025,1,0x1,0x4fe17420726ca09e,,0xdf9a8,,,,
67065,1,0x5,0x3b64a07a42370791,0x1,0x118b,0xeb0ea,0xd37a1a758611,0x4a50562020202020,0x2518b0182ab60d9
67095,1,0x3,0x3936888eb110176a,,0xe909f,,0x737fe9ce2235,,0xd8dfaf475eaa6a2c
67131,1,0x0,0xda3fe5cd30588bb9,0x0,0xee2b4,0x25214,,,
67158,1,0x4,0xad04c9d02051d4c3,,0xb54c7,0x65672,,,
67167,1,0x2,0x611b8297a0af1fec,,,,,,
67190,1,0x1,0xc93fa44632c8622a,,0x3b3ba,,,,
67230,1,0x5,0x1a2530135d0adee4,0x1,0x1357,0x1ff7e,0xb0d0e88ede3d,0x4741575458202020,0xcddb743adcd386a2
67260,1,0x3,0x9c0dea2fddfcbad,,0xe5080,,0x934094ebac2f,,0x28594390d8fbdf98
67287,1,0x4,0x2e5b1278ee77be0b,,0x4ec8c,0x292e6,,,
67323,1,0x0,0x1384a2a7778dc81,0x1,0x49092,0xca52c,,,
67332,1,0x2,0x90c1a158630a7e39,,,,,,
67359,1,0x4,0xf309050ad4a60da6,,0x5c594,0x49a76,,,
67395,1,0x0,0x7de44e1136ab5191,0x0,0xc9d1a,0xd9463,,,
67418,1,0x1,0x9be7cdd57837bd60,,0xbb4b2,,,,
67448,1,0x3,0x39c93eac901f9675,,0x79fbf,,0x241b2d42b5ef,,0x38c1ca64bbd89fc4
67488,1,0x5,0x3120e6fe2fdbbe88,0x1,0x25b9,0xdbdb8,0x3d1863976365,0x5158594f49502020,0x43ae3128304c570d
67497,1,0x2,0x81e1b104566995a,,,,,,
67524,1,0x4,0x6e7e02bb3fb239f4,,0x2341f,0xeb8d,,,
67560,1,0x0,0xede467c47e966594,0x1,0xcdd13,0x55868,,,
67583,1,0x1,0xe90743e23e81760b,,0x6a760,,,,
67623,1,0x5,0x5685295bf1e89bf6,0x1,0xea9,0xa877e,0x9409db69bf4a,0x4f49484a20202020,0xfbb8d0df93192dd2
67653,1,0x3,0x7dc253bddbdf7013,,0x4e1e4,,0x4dc3d91e9698,,0x9e03364d8b954c80
67662,1,0x2,0x109d404b2a2143fa,,,,,,
67689,1,0x4,0x49cd3208bb88148,,0xedabd,0x22267,,,
67725,1,0x0,0xc20aa89594044692,0x0,0xd6bda,0xf28d,,,
67755,1,0x3,0x5500a801394e017c,,0xc25bb,,0x1e287a98d18a,,0xc1afa99a8f008aa9
67778,1,0x1,0x6630056556b24526,,0x52a1c,,,,
67818,1,0x5,0xecb9ddd55179082a,0x1,0x3db,0x5f53e,0x27edb629de00,0x4d464a5646202020,0xc6cf6599773db7bd
67827,1,0x2,0xa73a160c25306eb2,,,,,,
67854,1,0x4,0x9d41e77629941796,,0x473aa,0x6704,,,
67890,1,0x0,0xae97b6e667ef166f,0x0,0x8d531,0x72982,,,
67920,1,0x3,0x602c52339b69818a,,0x964cc,,0xd451fcddbd59,,0x6e3ca03534c17690
67960,1,0x5,0xf4283ac8747658a0,0x0,0x1625,0x2d52c,0x26ee051f0e76,0x524b584951202020,0x90dead5728f230d
67983,1,0x1,0x2332603727666798,,0x1cd09,,,,
67992,1,0x2,0xfb8fb93719f969df,,,,,,
68019,1,0x4,0x9af55c42b245ccf1,,0xc9990,0x6cdd4,,,
68055,1,0x0,0xde58340cc52e0d33,0x0,0x16c51,0x4b6c6,,,
68095,1,0x5,0xbae92878a402a97d,0x0,0x2470,0x91ff5,0x9cb70e82b016,0x5444582020202020,0x2f2b1c2b5ac337f2
68118,1,0x1,0x2b6d0bfe0eea11da,,0x7817a,,,,
68148,1,0x3,0x777d94aef409dc73,,0x4834c,,0xef32ac7354a8,,0xff399938762dcf11
68157,1,0x2,0x5dd340d4b3e8bfd9,,,,,,
68184,1,0x4,0x81516126358fad41,,0x8ee2b,0x2aaee,,,
68220,1,0x0,0x7fda1cda8238abf6,0x1,0xe5919,0x2856d,,,
68260,1,0x5,0x9fd4729bad8e2bf0,0x1,0x2246,0x79f28,0x94bb8ec47b6a,0x44504f4b42202020,0x3929f01a366ae936
68290,1,0x3,0x2a8696dd185beaa8,,0xf0ed8,,0x60b2c6468f5,,0xd8a9198cdf516b0c
68313,1,0x1,0xaafdcd8ea4389cfa,,0x105ed,,,,
68322,1,0x2,0xab448d96280151c8,,,,,,
68349,1,0x4,0x6fe3f8f52dbc45b7,,0x9ea8a,0x4cfd9,,,
68372,1,0x1,0xf7f340f0a5ecb076,,0x37d1f,,,,
68408,1,0x0,0xbde588a362875864,0x1,0x6cc1c,0xb0b0c,,,
68438,1,0x3,0x9a0f93ae4d2fda48,,0x8a171,,0xf41c8bbcac0b,,0xaa138101d7a29878
68478,1,0x5,0xa3d23c8733c3ed2c,0x0,0x5c2,0x6dca8,0xf52a92047a26,0x5648434b20202020,0x5bb46b151757f2c6
68487,1,0x2,0xe72d9b37ab142acc,,,,,,
68514,1,0x4,0x2669a3fed1b343c0,,0xb614f,0x5afe1,,,
68537,1,0x1,0xec159d6ad60c49c9,,0x7a281,,,,
68573,1,0x0,0xbb7bcb3ca3313e04,0x1,0x815bd,0x99fd9,,,
68613,1,0x5,0xda60870faa52a114,0x0,0x21a8,0xd5f81,0xbf5695f661a0,0x52444d5749462020,0x77916538967bcc18
68643,1,0x3,0x5cd444d7daec02cf,,0xe2aca,,0xdfa02f8e8d4f,,0x96120b9a8989fb41
68652,1,0x2,0x73d5264314bc2f35,,,,,,
68679,1,0x4,0x751d6c42127e22a5,,0xd9a51,0x6611c,,,
68702,1,0x1,0x396e636548c011d5,,0x6edff,,,,
68732,1,0x3,0x9d4de4a01f427b46,,0xa958e,,0x5456b5b5e149,,0x9d55deac515d2e46
68768,1,0x0,0x528659063242a08c,0x0,0x7b322,0xc2285,,,
68808,1,0x5,0x59d8af29240b53a2,0x1,0x18bd,0x7c199,0x6b40a40772e3,0x4543534847202020,0x7d14cf1ef03c1ba2
68817,1,0x2,0xdc240aef0cb1b1c4,,,,,,
68844,1,0x4,0xe066947174ea193,,0x1e220,0x1614a,,,
68867,1,0x1,0xa2e2d35c5a264bec,,0xc44ff,,,,
68897,1,0x3,0x789ded99f69bf7aa,,0xc6f17,,0x13166ca98a1,,0x4fd369f3cced4b65
68937,1,0x5,0x3d05ed262ddaafc4,0x1,0x22f7,0x6b977,0x14d8c0975df0,0x564d592020202020,0xeac2cb0646d44e1
68973,1,0x0,0xcb4d2be66e2c6664,0x0,0x58033,0x7512b,,,
68982,1,0x2,0x79e95f32242da978,,,,,,
69009,1,0x4,0xf79c2e51c137dc77,,0x81693,0x6fa3e,,,
69032,1,0x1,0x19262d3a8fe20e9e,,0xa9985,,,,
69072,1,0x5,0xf812791f3404e29b,0x0,0x1991,0x209af,0x738d49d9587f,0x45464f5720202020,0x3ad3ce7979b6667a
69108,1,0x0,0x940533c6fc81f1dd,0x0,0x27c33,0x999c0,,,
69138,1,0x3,0x64b95c191c57a00c,,0x2c2a6,,0xdc4923b69253,,0xd4bc897afeecbd58
69147,1,0x2,0x9b6257226193c18a,,,,,,
69174,1,0x4,0xbc99ac53ca232b18,,0x5d482,0x2faff,,,
69197,1,0x1,0x51997de4459bcd0a,,0x718ea,,,,
69237,1,0x5,0x316738cd04626736,0x0,0x1a22,0xe1274,0x72b97a5aba30,0x474c475320202020,0xca7d4c3f088daa0b
69267,1,0x3,0x2300c5fd524fbb81,,0xd49cf,,0x158da78d7ce,,0x80bd02e277092006
69303,1,0x0,0xf07772c1d15b0a6e,0x1,0x5f516,0x86b9f,,,
69312,1,0x2,0x8c8390df1bfa382c,,,,,,
69339,1,0x4,0xf0feca9a43825e20,,0x5675d,0x2fe8a,,,
69369,1,0x3,0xda5497a672c29bb9,,0x110c1,,0xc4935025ef05,,0x3ad7c40a333409b0
69405,1,0x0,0xedc1fee8cdf6798f,0x0,0xcc90d,0xe9c48,,,
69428,1,0x1,0xc317a07ec0f79b93,,0x49dad,,,,
69468,1,0x5,0xf3bfd00d7a503fb3,0x1,0x660,0xc0895,0xdf7517ef9cfb,0x5851464320202020,0x30153b486c5c83c
69477,1,0x2,0xa92fd5fd3191f98a,,,,,,
69504,1,0x4,0xa00f459d5f391bcf,,0x9a1e1,0x5d8c0,,,
69534,1,0x3,0xfdf3e873e09be237,,0x94705,,0x8dd95550a5a3,,0x86197b3fd2728fe3
69570,1,0x0,0x75747ad7348bd8f7,0x0,0x155c4,0x12a30,,,
69610,1,0x5,0xc858a12927c52f50,0x1,0x26ed,0xa44e,0xc9cae71f932d,0x554c4f4755522020,0x22397bdc53906816
69633,1,0x1,0x25bb1116282b4f73,,0xe193,,,,
69642,1,0x2,0xbeec276a8bcc4c7c,,,,,,
69669,1,0x4,0x30aff888cbd98e74,,0x267f2,0x5995e,,,
69699,1,0x3,0xa9be5749033a567b,,0x85dee,,0xbec4a618e111,,0x9d2e96372109f459
69722,1,0x1,0x209889391e78b52f,,0x74d49,,,,
69758,1,0x0,0xeca1308023a9044f,0x1,0x9fb71,0x6cb5b,,,
69798,1,0x5,0x7f1313a180bc07f8,0x0,0x1f30,0x6222,0x48bbfbe67de3,0x554b57475a4c2020,0x488b2f944ba4abf3
69807,1,0x2,0x888cc7956a50a85f,,,,,,
69834,1,0x4,0x991cb57207075c66,,0x90368,0x462f2,,,
69864,1,0x3,0xe6b73ae5a70661b6,,0x375d,,0x8de07e7e7450,,0xe37b0f6b1f61358f
69887,1,0x1,0xfe1086ac68c29144,,0x8ecce,,,,
69927,1,0x5,0x4742027d6dff12a8,0x0,0x2583,0xaa269,0xc42b6326c578,0x564a4f2020202020,0x91adda7f8edf0734
69963,1,0x0,0x2d1ef0d87633bca2,0x1,0xc4f0e,0x88486,,,
69972,1,0x2,0x43f5f00ac7f62c2c,,,,,,
69999,1,0x4,0x14ad12fe9be85ae8,,0x6ab9e,0x3a9b1,,,
70029,1,0x3,0xcbe6ef097b66cde9,,0x95326,,0x64b938c1a6b1,,0x875cc7d4a4b992d8
70069,1,0x5,0x89597cb633c05034,0x1,0x1cec,0x475ea,0x96bb3b9d4d8,0x4748482020202020,0xb4043d8503ba1fe1
70105,1,0x0,0x152ef83abdcc0f7f,0x0,0x6f715,0x73505,,,
70128,1,0x1,0xd8b32263cf6b0518,,0x6f7e4,,,,
70137,1,0x2,0xca443fd7e3f35ef0,,,,,,
70164,1,0x4,0x57c2f277c2adb6e8,,0xdec3b,0x52e8a,,,
70194,1,0x3,0x93d606ed29bea6b9,,0x692a8,,0x29f11ec7be9a,,0x8c2f1dd477e2a0
70234,1,0x5,0x6838effe14c97232,0x1,0xeae,0xa2990,0x273a50858b1,0x4a57475652202020,0x122a2cab35fe106f
70257,1,0x1,0xfd618e1df892d8f2,,0x787ed,,,,
70293,1,0x0,0x65937bf4d8c9deb2,0x0,0x26366,0xc7422,,,
70302,1,0x2,0x8fe6055f5e440a8d,,,,,,
70329,1,0x4,0xc9e325f75a5b3166,,0x85a12,0xbaf3,,,
70369,1,0x5,0x6423aa14ff082e85,0x1,0x1dc1,0xd991c,0x9716fa020b49,0x5642485a49202020,0xddf2aaef69048e60
70405,1,0x0,0x49e65295f9b2dde7,0x0,0xa393a,0xc1ba6,,,
70428,1,0x1,0x762bcfd513ed19a1,,0xf0268,,,,
70458,1,0x3,0x90347b7811e889c4,,0xda6da,,0x82fff4409336,,0xebdeb01cef5056de
70467,1,0x2,0xe240e946fe82dd4c,,,,,,
70494,1,0x4,0xca8bd4132813e130,,0x899d2,0x6771f,,,
70534,1,0x5,0x8725732b4269d26e,0x0,0x8b7,0x7ae0,0xc693740b27e5,0x534d472020202020,0x3e014c7115615ce0
70570,1,0x0,0xf306641f25247a95,0x0,0x21536,0xbe27d,,,
70600,1,0x3,0xd2e667299c149e9d,,0x6de73,,0x9ad4c49da070,,0x20524a55fc323260
70623,1,0x1,0x5803a21b0e469d2e,,0x8608,,,,
70632,1,0x2,0xc8ab906325a7718b,,,,,,
70659,1,0x4,0x571c38813f6c98b4,,0xd0707,0x5fcd7,,,
70699,1,0x5,0x7679bd7dce3a9e1e,0x1,0x8e1,0xdca00,0xcedd599529af,0x5458425320202020,0xfb351221e50e6b1
70722,1,0x1,0x24b5a7217ff023e6,,0x35925,,,,
70758,1,0x0,0xab0bdf6b32be50cc,0x1,0x5d695,0xc3691,,,
70788,1,0x3,0xb5fbd736dde77fc7,,0x58177,,0x2295161de585,,0x534c0a53964dd57b
70797,1,0x2,0x95724938b30ac6d0,,,,,,
70824,1,0x4,0xead652bd08953301,,0x64a58,0x5cdff,,,
70864,1,0x5,0x680c6a572f15509e,0x1,0x963,0xe32b9,0x4ceec3702460,0x5a4c552020202020,0x28a0674de8d606f6
70887,1,0x1,0xa289f4bd619000b1,,0xeb84d,,,,
70917,1,0x3,0x191e99cc224ebd9d,,0x7491b,,0x9ece03ba01bc,,0xc868146342ca2e5a
70953,1,0x0,0x9ac1d16087b38b9f,0x1,0xe115d,0xc3794,,,
70962,1,0x2,0x8975fb7836a916c2,,,,,,
70989,1,0x4,0x6a869bab9695451d,,0x5934c,0x3b8c,,,
71029,1,0x5,0x8eb926f66666cc74,0x0,0x10d0,0x806a4,0x60f883c18ce5,0x424d4d2020202020,0xfb4e1a319c30f491
71059,1,0x3,0xae2c9fa706f119d7,,0x5dfd5,,0x50a9c43bd3b6,,0xfc524ef534845deb
71095,1,0x0,0x88b4a9e47c6019eb,0x0,0x4b985,0xb2b1b,,,
71118,1,0x1,0xb695ee4f1034f39,,0x55782,,,,
71127,1,0x2,0x7943e58436082742,,,,,,
71154,1,0x4,0x9b6caf89173abe0e,,0x15789,0x1941e,,,
